OrderID,Date,City,Category,Price,Quantity,CustomerAge,PaymentMethod,Rating,TotalAmount,Month,MonthNum,Weekday,AgeGroup,RevenueSegment
1650,2024-02-26,Lalitpur,Clothing,753.01,1,20,Khalti,3.5,753.01,February,2,Monday,16-24,Budget
1651,2024-04-17,Chitwan,Clothing,2816.34,1,42,eSewa,2.8,2816.34,April,4,Wednesday,35-44,Standard
1652,2024-07-22,Kathmandu,Beauty,1758.13,2,43,Khalti,4.5,3516.26,July,7,Monday,35-44,Standard
1653,2024-11-03,Lalitpur,Beauty,2288.16,1,26,eSewa,3.5,2288.16,November,11,Sunday,25-34,Standard
1654,2024-08-27,Kathmandu,Home & Kitchen,10404.86,1,18,Cash on Delivery,3.7,10404.86,August,8,Tuesday,16-24,Enterprise
1655,2024-08-24,Kathmandu,Beauty,449.24,1,27,Cash on Delivery,3.8,449.24,August,8,Saturday,25-34,Budget
1656,2024-12-27,Kathmandu,Home & Kitchen,12708.25,2,41,Cash on Delivery,3.9,25416.5,December,12,Friday,35-44,Enterprise
1657,2024-08-31,Pokhara,Home & Kitchen,7976.19,1,28,Bank Transfer,4.1,7976.19,August,8,Saturday,25-34,Premium
1658,2024-02-27,Pokhara,Beauty,1947.51,1,28,eSewa,4.3,1947.51,February,2,Tuesday,25-34,Budget
1659,2024-03-14,Kathmandu,Electronics,16559.8675,3,23,Khalti,3.2,49679.6025,March,3,Thursday,16-24,Enterprise
1660,2024-01-04,Chitwan,Books,991.74,1,28,Khalti,3.8,991.74,January,1,Thursday,25-34,Budget
1661,2024-03-01,Biratnagar,Clothing,4108.28,1,32,Cash on Delivery,5.0,4108.28,March,3,Friday,25-34,Standard
1662,2024-09-11,Pokhara,Clothing,3902.87,1,22,eSewa,4.7,3902.87,September,9,Wednesday,16-24,Standard
1663,2024-12-17,Pokhara,Beauty,1370.2,1,24,Khalti,4.0,1370.2,December,12,Tuesday,16-24,Budget
1664,2024-10-20,Biratnagar,Clothing,3533.17,1,28,Khalti,3.8,3533.17,October,10,Sunday,25-34,Standard
1665,2024-08-26,Pokhara,Clothing,4702.9,1,29,Khalti,4.4,4702.9,August,8,Monday,25-34,Standard
1666,2024-01-27,Pokhara,Electronics,16559.8675,1,16,Bank Transfer,3.7,16559.8675,January,1,Saturday,16-24,Enterprise
1667,2024-08-29,Pokhara,Books,2129.54,2,30,Khalti,3.5,4259.08,August,8,Thursday,25-34,Standard
1668,2024-03-24,Kathmandu,Home & Kitchen,3696.72,2,30,eSewa,4.5,7393.44,March,3,Sunday,25-34,Premium
1669,2024-02-14,Kathmandu,Clothing,4277.54,1,26,Cash on Delivery,3.5,4277.54,February,2,Wednesday,25-34,Standard
1670,2024-04-26,Kathmandu,Beauty,1045.2,1,28,Bank Transfer,4.5,1045.2,April,4,Friday,25-34,Budget
1671,2024-01-10,Bhaktapur,Clothing,1981.54,1,32,eSewa,3.7,1981.54,January,1,Wednesday,25-34,Budget
1672,2024-05-24,Bhaktapur,Beauty,3133.71,1,29,Khalti,3.2,3133.71,May,5,Friday,25-34,Standard
1673,2024-11-01,Kathmandu,Books,1479.77,1,33,Khalti,4.3,1479.77,November,11,Friday,25-34,Budget
1674,2024-04-04,Biratnagar,Electronics,16559.8675,1,27,Khalti,4.7,16559.8675,April,4,Thursday,25-34,Enterprise
1675,2024-06-30,Biratnagar,Books,1625.09,1,28,eSewa,2.7,1625.09,June,6,Sunday,25-34,Budget
1676,2024-07-11,Lalitpur,Electronics,16559.8675,1,26,Khalti,5.0,16559.8675,July,7,Thursday,25-34,Enterprise
1677,2024-02-24,Kathmandu,Electronics,16559.8675,1,46,Khalti,3.9,16559.8675,February,2,Saturday,45-54,Enterprise
1678,2024-12-02,Lalitpur,Beauty,2412.16,3,31,Khalti,4.4,7236.48,December,12,Monday,25-34,Premium
1679,2024-01-17,Kathmandu,Clothing,4823.36,1,47,Cash on Delivery,4.4,4823.36,January,1,Wednesday,45-54,Standard
1680,2024-09-07,Kathmandu,Beauty,3983.06,1,29,eSewa,4.0,3983.06,September,9,Saturday,25-34,Standard
1681,2024-09-24,Kathmandu,Beauty,2206.12,5,32,eSewa,4.4,11030.599999999999,September,9,Tuesday,25-34,Enterprise
1682,2024-09-27,Kathmandu,Electronics,16559.8675,1,31,Cash on Delivery,2.4,16559.8675,September,9,Friday,25-34,Enterprise
1683,2024-04-18,Pokhara,Beauty,3296.92,1,30,Khalti,5.0,3296.92,April,4,Thursday,25-34,Standard
1684,2024-06-15,Biratnagar,Books,422.89,2,27,eSewa,2.8,845.78,June,6,Saturday,25-34,Budget
1685,2024-02-07,Kathmandu,Clothing,2174.2,1,44,eSewa,4.6,2174.2,February,2,Wednesday,35-44,Standard
1686,2024-08-07,Bhaktapur,Groceries,2399.53,1,25,eSewa,4.8,2399.53,August,8,Wednesday,25-34,Standard
1687,2024-10-05,Kathmandu,Clothing,2867.42,1,26,Cash on Delivery,3.9,2867.42,October,10,Saturday,25-34,Standard
1688,2024-05-19,Chitwan,Electronics,16559.8675,1,30,Cash on Delivery,5.0,16559.8675,May,5,Sunday,25-34,Enterprise
1689,2024-11-22,Bhaktapur,Books,1994.87,2,36,eSewa,5.0,3989.74,November,11,Friday,35-44,Standard
1690,2024-11-09,Kathmandu,Clothing,788.43,1,44,Cash on Delivery,3.4,788.43,November,11,Saturday,35-44,Budget
1691,2024-08-01,Lalitpur,Beauty,2003.22,1,16,eSewa,4.0,2003.22,August,8,Thursday,16-24,Standard
1692,2024-01-17,Kathmandu,Clothing,1065.4,1,37,eSewa,4.8,1065.4,January,1,Wednesday,35-44,Budget
1693,2024-01-04,Biratnagar,Beauty,1656.71,1,17,eSewa,4.1,1656.71,January,1,Thursday,16-24,Budget
1694,2024-10-22,Kathmandu,Books,1204.25,1,20,eSewa,4.5,1204.25,October,10,Tuesday,16-24,Budget
1695,2024-06-28,Kathmandu,Electronics,16559.8675,1,32,Khalti,3.9,16559.8675,June,6,Friday,25-34,Enterprise
1696,2024-08-03,Chitwan,Groceries,2047.9,1,31,Khalti,4.1,2047.9,August,8,Saturday,25-34,Standard
1697,2024-12-01,Lalitpur,Clothing,1203.63,2,46,eSewa,4.2,2407.26,December,12,Sunday,45-54,Standard
1698,2024-07-18,Kathmandu,Clothing,3342.75,1,16,Bank Transfer,3.7,3342.75,July,7,Thursday,16-24,Standard
1699,2024-07-17,Kathmandu,Home & Kitchen,5383.9,1,18,eSewa,4.0,5383.9,July,7,Wednesday,16-24,Premium
1700,2024-08-01,Lalitpur,Books,2372.46,2,25,Khalti,4.0,4744.92,August,8,Thursday,25-34,Standard
1701,2024-08-26,Kathmandu,Electronics,16559.8675,1,29,eSewa,5.0,16559.8675,August,8,Monday,25-34,Enterprise
1702,2024-03-27,Kathmandu,Clothing,2444.05,5,30,Khalti,4.9,12220.25,March,3,Wednesday,25-34,Enterprise
1703,2024-08-18,Biratnagar,Groceries,2285.6,1,30,eSewa,4.3,2285.6,August,8,Sunday,25-34,Standard
1704,2024-02-16,Kathmandu,Groceries,627.67,1,35,Khalti,4.0,627.67,February,2,Friday,35-44,Budget
1705,2024-03-04,Kathmandu,Clothing,2781.5,1,17,Bank Transfer,5.0,2781.5,March,3,Monday,16-24,Standard
1706,2024-01-11,Kathmandu,Groceries,1993.83,1,39,Cash on Delivery,4.9,1993.83,January,1,Thursday,35-44,Budget
1707,2024-04-20,Lalitpur,Books,2931.69,1,22,Cash on Delivery,4.4,2931.69,April,4,Saturday,16-24,Standard
1708,2024-07-09,Pokhara,Electronics,16559.8675,1,34,Khalti,4.8,16559.8675,July,7,Tuesday,25-34,Enterprise
1709,2024-08-17,Chitwan,Beauty,3475.82,1,17,Khalti,4.9,3475.82,August,8,Saturday,16-24,Standard
1710,2024-08-05,Bhaktapur,Electronics,16559.8675,3,41,eSewa,4.9,49679.6025,August,8,Monday,35-44,Enterprise
1711,2024-09-13,Kathmandu,Beauty,763.43,1,33,Bank Transfer,3.5,763.43,September,9,Friday,25-34,Budget
1712,2024-06-14,Pokhara,Groceries,284.73,1,20,Bank Transfer,4.3,284.73,June,6,Friday,16-24,Budget
1713,2024-01-21,Kathmandu,Electronics,16559.8675,1,27,Cash on Delivery,4.2,16559.8675,January,1,Sunday,25-34,Enterprise
1714,2024-04-02,Lalitpur,Clothing,3225.89,1,31,Khalti,3.8,3225.89,April,4,Tuesday,25-34,Standard
1715,2024-12-07,Chitwan,Home & Kitchen,3472.9,1,21,Khalti,3.9,3472.9,December,12,Saturday,16-24,Standard
1716,2024-03-13,Kathmandu,Books,767.99,5,16,Cash on Delivery,3.8,3839.95,March,3,Wednesday,16-24,Standard
1717,2024-06-12,Kathmandu,Beauty,2798.35,1,20,Cash on Delivery,5.0,2798.35,June,6,Wednesday,16-24,Standard
1718,2024-06-01,Kathmandu,Groceries,2410.56,1,32,Khalti,5.0,2410.56,June,6,Saturday,25-34,Standard
1719,2024-01-02,Kathmandu,Clothing,818.56,1,35,eSewa,4.5,818.56,January,1,Tuesday,35-44,Budget
1720,2024-04-26,Kathmandu,Electronics,3602.15,1,19,Cash on Delivery,4.3,3602.15,April,4,Friday,16-24,Standard
1721,2024-10-27,Chitwan,Groceries,622.55,1,25,Cash on Delivery,3.8,622.55,October,10,Sunday,25-34,Budget
1722,2024-02-28,Lalitpur,Home & Kitchen,3956.42,1,24,Cash on Delivery,3.7,3956.42,February,2,Wednesday,16-24,Standard
1723,2024-03-08,Pokhara,Groceries,2098.46,1,32,eSewa,4.1,2098.46,March,3,Friday,25-34,Standard
1724,2024-11-10,Pokhara,Electronics,16559.8675,1,34,eSewa,3.8,16559.8675,November,11,Sunday,25-34,Enterprise
1725,2024-05-11,Lalitpur,Clothing,4581.43,1,21,Khalti,4.6,4581.43,May,5,Saturday,16-24,Standard
1726,2024-11-05,Kathmandu,Home & Kitchen,3473.9,1,34,Khalti,5.0,3473.9,November,11,Tuesday,25-34,Standard
1727,2024-04-16,Bhaktapur,Beauty,823.12,1,31,eSewa,5.0,823.12,April,4,Tuesday,25-34,Budget
1728,2024-06-17,Pokhara,Home & Kitchen,12464.89,1,23,eSewa,3.5,12464.89,June,6,Monday,16-24,Enterprise
1729,2024-12-01,Pokhara,Beauty,444.32,1,27,eSewa,3.2,444.32,December,12,Sunday,25-34,Budget
1730,2024-02-28,Bhaktapur,Clothing,3613.0,1,25,Cash on Delivery,3.8,3613.0,February,2,Wednesday,25-34,Standard
1731,2024-08-16,Biratnagar,Clothing,981.63,2,24,eSewa,4.1,1963.26,August,8,Friday,16-24,Budget
1732,2024-04-15,Pokhara,Home & Kitchen,5207.27,2,35,Khalti,3.0,10414.54,April,4,Monday,35-44,Enterprise
1733,2024-04-23,Bhaktapur,Clothing,1705.99,3,30,eSewa,3.3,5117.97,April,4,Tuesday,25-34,Premium
1734,2024-06-20,Biratnagar,Beauty,1408.36,1,28,eSewa,4.3,1408.36,June,6,Thursday,25-34,Budget
1735,2024-02-27,Kathmandu,Clothing,4593.04,1,45,eSewa,3.4,4593.04,February,2,Tuesday,45-54,Standard
1736,2024-03-09,Chitwan,Home & Kitchen,11734.3,1,30,eSewa,3.9,11734.3,March,3,Saturday,25-34,Enterprise
1737,2024-03-02,Pokhara,Groceries,589.01,1,46,Bank Transfer,4.2,589.01,March,3,Saturday,45-54,Budget
1738,2024-09-02,Kathmandu,Groceries,2070.04,1,31,Bank Transfer,3.3,2070.04,September,9,Monday,25-34,Standard
1739,2024-04-15,Bhaktapur,Clothing,1876.53,1,23,Khalti,4.5,1876.53,April,4,Monday,16-24,Budget
1740,2024-02-24,Kathmandu,Beauty,2150.13,1,30,eSewa,3.8,2150.13,February,2,Saturday,25-34,Standard
1741,2024-10-24,Biratnagar,Books,2429.89,1,21,Bank Transfer,4.8,2429.89,October,10,Thursday,16-24,Standard
1742,2024-02-15,Lalitpur,Clothing,1149.4,1,26,eSewa,2.7,1149.4,February,2,Thursday,25-34,Budget
1743,2024-11-08,Chitwan,Beauty,1484.06,1,35,Cash on Delivery,3.4,1484.06,November,11,Friday,35-44,Budget
1744,2024-08-02,Chitwan,Groceries,1929.67,1,21,Khalti,5.0,1929.67,August,8,Friday,16-24,Budget
1745,2024-06-17,Kathmandu,Clothing,533.58,1,26,Bank Transfer,4.6,533.58,June,6,Monday,25-34,Budget
1746,2024-04-15,Lalitpur,Clothing,1300.48,1,27,eSewa,5.0,1300.48,April,4,Monday,25-34,Budget
1747,2024-12-18,Pokhara,Beauty,407.93,1,30,Khalti,3.1,407.93,December,12,Wednesday,25-34,Budget
1748,2024-05-13,Biratnagar,Electronics,16559.8675,1,45,eSewa,3.8,16559.8675,May,5,Monday,45-54,Enterprise
1749,2024-07-04,Chitwan,Home & Kitchen,3530.88,1,33,Khalti,4.0,3530.88,July,7,Thursday,25-34,Standard
1750,2024-04-13,Kathmandu,Groceries,1629.01,2,21,Cash on Delivery,5.0,3258.02,April,4,Saturday,16-24,Standard
1751,2024-09-25,Chitwan,Groceries,221.93,1,27,Cash on Delivery,4.0,221.93,September,9,Wednesday,25-34,Budget
1752,2024-11-24,Kathmandu,Electronics,16559.8675,1,18,Cash on Delivery,4.7,16559.8675,November,11,Sunday,16-24,Enterprise
1753,2024-01-29,Biratnagar,Beauty,3899.52,1,27,eSewa,3.6,3899.52,January,1,Monday,25-34,Standard
1754,2024-11-09,Kathmandu,Groceries,1379.94,5,22,Khalti,3.3,6899.700000000001,November,11,Saturday,16-24,Premium
1755,2024-07-10,Bhaktapur,Clothing,4662.79,1,20,Bank Transfer,3.4,4662.79,July,7,Wednesday,16-24,Standard
1756,2024-11-29,Bhaktapur,Groceries,1079.05,5,37,Khalti,4.3,5395.25,November,11,Friday,35-44,Premium
1757,2024-12-27,Kathmandu,Beauty,3300.46,1,25,eSewa,4.1,3300.46,December,12,Friday,25-34,Standard
1758,2024-08-31,Kathmandu,Electronics,16559.8675,1,25,Khalti,4.6,16559.8675,August,8,Saturday,25-34,Enterprise
1759,2024-03-09,Kathmandu,Books,613.99,3,31,Khalti,3.2,1841.97,March,3,Saturday,25-34,Budget
1760,2024-01-31,Pokhara,Books,1319.04,5,37,eSewa,3.3,6595.2,January,1,Wednesday,35-44,Premium
1761,2024-06-28,Lalitpur,Clothing,3496.76,2,29,eSewa,1.6,6993.52,June,6,Friday,25-34,Premium
1762,2024-01-26,Pokhara,Clothing,1065.12,2,33,eSewa,3.3,2130.24,January,1,Friday,25-34,Standard
1763,2024-11-08,Chitwan,Beauty,1088.23,1,22,Khalti,4.1,1088.23,November,11,Friday,16-24,Budget
1764,2024-11-04,Chitwan,Beauty,415.97,1,36,Cash on Delivery,3.4,415.97,November,11,Monday,35-44,Budget
1765,2024-11-27,Kathmandu,Clothing,3511.7,2,31,eSewa,4.2,7023.4,November,11,Wednesday,25-34,Premium
1766,2024-06-26,Lalitpur,Home & Kitchen,2630.42,2,40,eSewa,3.6,5260.84,June,6,Wednesday,35-44,Premium
1767,2024-10-06,Biratnagar,Beauty,1172.03,2,18,eSewa,2.6,2344.06,October,10,Sunday,16-24,Standard
1768,2024-05-30,Biratnagar,Groceries,486.06,2,23,eSewa,4.2,972.12,May,5,Thursday,16-24,Budget
1769,2024-04-02,Pokhara,Electronics,16559.8675,1,29,Khalti,5.0,16559.8675,April,4,Tuesday,25-34,Enterprise
1770,2024-01-18,Lalitpur,Books,2571.0,2,31,Bank Transfer,4.3,5142.0,January,1,Thursday,25-34,Premium
1771,2024-03-24,Lalitpur,Books,2423.07,1,31,eSewa,3.9,2423.07,March,3,Sunday,25-34,Standard
1772,2024-09-28,Biratnagar,Books,1059.85,1,25,eSewa,3.9,1059.85,September,9,Saturday,25-34,Budget
1773,2024-09-29,Kathmandu,Beauty,3872.42,1,16,Cash on Delivery,4.1,3872.42,September,9,Sunday,16-24,Standard
1774,2024-09-15,Pokhara,Electronics,16559.8675,1,39,Bank Transfer,3.3,16559.8675,September,9,Sunday,35-44,Enterprise
1775,2024-01-26,Biratnagar,Beauty,3045.38,1,21,Cash on Delivery,4.5,3045.38,January,1,Friday,16-24,Standard
1776,2024-09-29,Pokhara,Groceries,2274.19,1,25,eSewa,3.8,2274.19,September,9,Sunday,25-34,Standard
1777,2024-04-25,Lalitpur,Books,2257.33,1,38,Cash on Delivery,3.3,2257.33,April,4,Thursday,35-44,Standard
1778,2024-02-22,Kathmandu,Home & Kitchen,11146.65,1,39,Cash on Delivery,3.8,11146.65,February,2,Thursday,35-44,Enterprise
1779,2024-01-15,Kathmandu,Home & Kitchen,11131.02,1,42,Khalti,3.6,11131.02,January,1,Monday,35-44,Enterprise
1780,2024-08-31,Pokhara,Clothing,1910.65,1,30,Cash on Delivery,4.6,1910.65,August,8,Saturday,25-34,Budget
1781,2024-05-15,Biratnagar,Groceries,1231.17,5,24,Khalti,4.5,6155.85,May,5,Wednesday,16-24,Premium
1782,2024-07-09,Lalitpur,Books,1330.15,5,34,Khalti,3.5,6650.75,July,7,Tuesday,25-34,Premium
1783,2024-06-19,Chitwan,Groceries,177.93,2,29,Bank Transfer,5.0,355.86,June,6,Wednesday,25-34,Budget
1784,2024-11-29,Pokhara,Clothing,3784.66,2,32,Khalti,3.0,7569.32,November,11,Friday,25-34,Premium
1785,2024-12-02,Biratnagar,Clothing,737.72,1,57,Khalti,5.0,737.72,December,12,Monday,55-70,Budget
1786,2024-12-02,Pokhara,Home & Kitchen,8917.84,1,27,eSewa,3.4,8917.84,December,12,Monday,25-34,Premium
1787,2024-10-09,Kathmandu,Books,1208.28,1,38,Cash on Delivery,5.0,1208.28,October,10,Wednesday,35-44,Budget
1788,2024-09-30,Biratnagar,Groceries,1632.81,1,23,Bank Transfer,5.0,1632.81,September,9,Monday,16-24,Budget
1789,2024-02-11,Kathmandu,Books,935.48,2,20,eSewa,2.8,1870.96,February,2,Sunday,16-24,Budget
1790,2024-04-09,Bhaktapur,Clothing,4499.39,1,26,Khalti,4.4,4499.39,April,4,Tuesday,25-34,Standard
1791,2024-05-06,Pokhara,Clothing,1181.35,2,25,eSewa,5.0,2362.7,May,5,Monday,25-34,Standard
1792,2024-12-29,Pokhara,Beauty,749.08,5,37,Khalti,4.2,3745.4,December,12,Sunday,35-44,Standard
1793,2024-12-25,Biratnagar,Clothing,4874.36,1,30,Cash on Delivery,3.4,4874.36,December,12,Wednesday,25-34,Standard
1794,2024-08-21,Kathmandu,Groceries,1556.12,1,31,Cash on Delivery,3.4,1556.12,August,8,Wednesday,25-34,Budget
1795,2024-05-26,Lalitpur,Groceries,143.39,1,38,eSewa,4.5,143.39,May,5,Sunday,35-44,Budget
1796,2024-12-22,Chitwan,Clothing,2628.46,1,30,Bank Transfer,5.0,2628.46,December,12,Sunday,25-34,Standard
1797,2024-08-09,Lalitpur,Groceries,918.27,2,24,Cash on Delivery,5.0,1836.54,August,8,Friday,16-24,Budget
1798,2024-12-18,Biratnagar,Home & Kitchen,10068.74,1,34,Khalti,3.7,10068.74,December,12,Wednesday,25-34,Enterprise
1799,2024-02-09,Kathmandu,Groceries,249.87,1,30,eSewa,3.3,249.87,February,2,Friday,25-34,Budget
1800,2024-07-17,Bhaktapur,Electronics,10710.17,1,39,Cash on Delivery,3.1,10710.17,July,7,Wednesday,35-44,Enterprise
1801,2024-01-08,Kathmandu,Clothing,1901.81,2,20,Khalti,4.4,3803.62,January,1,Monday,16-24,Standard
1802,2024-12-17,Lalitpur,Beauty,1691.9,1,45,eSewa,4.0,1691.9,December,12,Tuesday,45-54,Budget
1803,2024-07-04,Lalitpur,Electronics,16559.8675,2,30,Khalti,3.8,33119.735,July,7,Thursday,25-34,Enterprise
1804,2024-01-10,Lalitpur,Electronics,6911.6,1,30,Cash on Delivery,3.2,6911.6,January,1,Wednesday,25-34,Premium
1805,2024-04-27,Kathmandu,Electronics,4660.06,2,22,eSewa,4.0,9320.12,April,4,Saturday,16-24,Premium
1806,2024-10-12,Lalitpur,Electronics,13421.25,1,32,Khalti,3.5,13421.25,October,10,Saturday,25-34,Enterprise
1807,2024-11-26,Bhaktapur,Home & Kitchen,12518.53,2,33,Khalti,3.7,25037.06,November,11,Tuesday,25-34,Enterprise
1808,2024-11-28,Lalitpur,Clothing,2932.49,1,29,eSewa,3.5,2932.49,November,11,Thursday,25-34,Standard
1809,2024-05-22,Kathmandu,Beauty,2628.87,1,41,Cash on Delivery,4.1,2628.87,May,5,Wednesday,35-44,Standard
1810,2024-09-26,Kathmandu,Electronics,13579.74,1,32,Khalti,4.8,13579.74,September,9,Thursday,25-34,Enterprise
1811,2024-11-22,Lalitpur,Electronics,16559.8675,2,44,eSewa,4.4,33119.735,November,11,Friday,35-44,Enterprise
1812,2024-02-21,Bhaktapur,Clothing,2420.56,1,29,eSewa,2.7,2420.56,February,2,Wednesday,25-34,Standard
1813,2024-05-02,Biratnagar,Home & Kitchen,12968.69,1,34,Cash on Delivery,4.1,12968.69,May,5,Thursday,25-34,Enterprise
1814,2024-04-09,Kathmandu,Books,1358.45,1,38,Khalti,3.8,1358.45,April,4,Tuesday,35-44,Budget
1815,2024-04-05,Chitwan,Electronics,16559.8675,2,30,Bank Transfer,5.0,33119.735,April,4,Friday,25-34,Enterprise
1816,2024-06-30,Kathmandu,Groceries,429.53,1,23,Cash on Delivery,5.0,429.53,June,6,Sunday,16-24,Budget
1817,2024-07-02,Pokhara,Books,1854.25,2,31,Cash on Delivery,3.6,3708.5,July,7,Tuesday,25-34,Standard
1818,2024-02-15,Bhaktapur,Electronics,16559.8675,2,37,eSewa,3.1,33119.735,February,2,Thursday,35-44,Enterprise
1819,2024-04-13,Pokhara,Beauty,2295.02,4,36,eSewa,2.9,9180.08,April,4,Saturday,35-44,Premium
1820,2024-02-15,Lalitpur,Clothing,2436.54,1,31,eSewa,3.9,2436.54,February,2,Thursday,25-34,Standard
1821,2024-12-29,Biratnagar,Home & Kitchen,5731.5,1,29,Cash on Delivery,4.6,5731.5,December,12,Sunday,25-34,Premium
1822,2024-11-10,Chitwan,Beauty,2291.05,1,21,Khalti,4.7,2291.05,November,11,Sunday,16-24,Standard
1823,2024-10-16,Bhaktapur,Books,2913.04,2,36,Cash on Delivery,5.0,5826.08,October,10,Wednesday,35-44,Premium
1824,2024-11-15,Kathmandu,Groceries,1611.69,1,29,Bank Transfer,3.0,1611.69,November,11,Friday,25-34,Budget
1825,2024-08-24,Kathmandu,Groceries,1118.49,2,17,Bank Transfer,3.8,2236.98,August,8,Saturday,16-24,Standard
1826,2024-05-06,Pokhara,Beauty,3597.86,1,30,Bank Transfer,4.5,3597.86,May,5,Monday,25-34,Standard
1827,2024-08-15,Lalitpur,Groceries,186.32,1,21,Bank Transfer,3.1,186.32,August,8,Thursday,16-24,Budget
1828,2024-06-07,Biratnagar,Electronics,16559.8675,2,42,eSewa,4.7,33119.735,June,6,Friday,35-44,Enterprise
1829,2024-11-26,Pokhara,Electronics,11452.32,1,30,Bank Transfer,4.3,11452.32,November,11,Tuesday,25-34,Enterprise
1830,2024-04-11,Pokhara,Beauty,391.82,2,26,eSewa,4.5,783.64,April,4,Thursday,25-34,Budget
1831,2024-04-12,Biratnagar,Books,225.47,1,23,Cash on Delivery,4.1,225.47,April,4,Friday,16-24,Budget
1832,2024-06-13,Kathmandu,Home & Kitchen,3476.7,2,33,Cash on Delivery,4.1,6953.4,June,6,Thursday,25-34,Premium
1833,2024-04-01,Bhaktapur,Electronics,16559.8675,1,28,eSewa,2.5,16559.8675,April,4,Monday,25-34,Enterprise
1834,2024-12-31,Bhaktapur,Groceries,1926.41,2,21,Khalti,3.7,3852.82,December,12,Tuesday,16-24,Standard
1835,2024-05-28,Lalitpur,Beauty,1002.75,2,18,Khalti,2.6,2005.5,May,5,Tuesday,16-24,Standard
1836,2024-12-02,Kathmandu,Home & Kitchen,7223.41,1,34,eSewa,4.3,7223.41,December,12,Monday,25-34,Premium
1837,2024-10-01,Chitwan,Home & Kitchen,13943.28,1,26,Cash on Delivery,4.3,13943.28,October,10,Tuesday,25-34,Enterprise
1838,2024-08-05,Kathmandu,Books,1151.14,2,20,Cash on Delivery,3.7,2302.28,August,8,Monday,16-24,Standard
1839,2024-02-17,Chitwan,Groceries,2150.56,2,28,Khalti,4.8,4301.12,February,2,Saturday,25-34,Standard
1840,2024-08-13,Kathmandu,Home & Kitchen,3814.34,1,30,Bank Transfer,3.2,3814.34,August,8,Tuesday,25-34,Standard
1841,2024-09-05,Kathmandu,Groceries,568.86,1,22,Khalti,4.6,568.86,September,9,Thursday,16-24,Budget
1842,2024-12-23,Pokhara,Clothing,1403.95,1,56,Cash on Delivery,3.2,1403.95,December,12,Monday,55-70,Budget
1843,2024-09-24,Lalitpur,Home & Kitchen,4858.95,1,23,eSewa,5.0,4858.95,September,9,Tuesday,16-24,Standard
1844,2024-07-02,Kathmandu,Electronics,16559.8675,3,31,eSewa,4.8,49679.6025,July,7,Tuesday,25-34,Enterprise
1845,2024-10-25,Pokhara,Home & Kitchen,10423.08,1,27,Khalti,4.5,10423.08,October,10,Friday,25-34,Enterprise
1846,2024-02-26,Biratnagar,Home & Kitchen,11086.29,1,21,eSewa,3.7,11086.29,February,2,Monday,16-24,Enterprise
1847,2024-04-03,Kathmandu,Clothing,2845.28,1,35,Khalti,2.7,2845.28,April,4,Wednesday,35-44,Standard
1848,2024-05-28,Bhaktapur,Clothing,2246.26,2,30,eSewa,3.4,4492.52,May,5,Tuesday,25-34,Standard
1849,2024-10-18,Kathmandu,Books,981.6,1,33,eSewa,4.9,981.6,October,10,Friday,25-34,Budget
1850,2024-11-16,Kathmandu,Clothing,695.45,1,26,Cash on Delivery,4.7,695.45,November,11,Saturday,25-34,Budget
1851,2024-10-11,Lalitpur,Clothing,2303.97,1,30,eSewa,3.2,2303.97,October,10,Friday,25-34,Standard
1852,2024-02-25,Lalitpur,Clothing,3833.97,1,16,eSewa,3.4,3833.97,February,2,Sunday,16-24,Standard
1853,2024-04-19,Biratnagar,Home & Kitchen,4026.35,1,30,Cash on Delivery,4.7,4026.35,April,4,Friday,25-34,Standard
1854,2024-05-29,Kathmandu,Beauty,664.62,1,34,eSewa,3.5,664.62,May,5,Wednesday,25-34,Budget
1855,2024-07-29,Bhaktapur,Beauty,2487.81,2,30,Cash on Delivery,3.7,4975.62,July,7,Monday,25-34,Standard
1856,2024-08-26,Pokhara,Beauty,2333.83,2,21,Khalti,3.7,4667.66,August,8,Monday,16-24,Standard
1857,2024-12-09,Chitwan,Electronics,12728.09,2,39,Khalti,4.3,25456.18,December,12,Monday,35-44,Enterprise
1858,2024-04-20,Chitwan,Electronics,16559.8675,1,16,Khalti,3.5,16559.8675,April,4,Saturday,16-24,Enterprise
1859,2024-08-23,Pokhara,Electronics,16559.8675,1,32,Bank Transfer,5.0,16559.8675,August,8,Friday,25-34,Enterprise
1860,2024-07-06,Kathmandu,Home & Kitchen,1697.27,1,38,Bank Transfer,4.1,1697.27,July,7,Saturday,35-44,Budget
1861,2024-01-08,Kathmandu,Books,1656.32,1,20,Khalti,4.4,1656.32,January,1,Monday,16-24,Budget
1862,2024-12-03,Lalitpur,Books,2263.02,1,28,eSewa,3.2,2263.02,December,12,Tuesday,25-34,Standard
1863,2024-12-08,Chitwan,Home & Kitchen,4696.65,1,33,Khalti,4.4,4696.65,December,12,Sunday,25-34,Standard
1864,2024-11-28,Kathmandu,Beauty,1531.94,1,16,Bank Transfer,3.9,1531.94,November,11,Thursday,16-24,Budget
1865,2024-05-18,Lalitpur,Beauty,662.76,1,35,Cash on Delivery,2.4,662.76,May,5,Saturday,35-44,Budget
1866,2024-07-23,Kathmandu,Electronics,16559.8675,1,20,eSewa,4.0,16559.8675,July,7,Tuesday,16-24,Enterprise
1867,2024-08-02,Biratnagar,Books,2820.1,1,22,eSewa,4.7,2820.1,August,8,Friday,16-24,Standard
